t_name,SRR072893,SRR072894
FBtr0346362,0.0,0.0
FBtr0346363,0.0,0.0
FBtr0084283,0.7881859999999999,1.249004
FBtr0084282,31.151945,21.085928
FBtr0084284,0.0,0.0
FBtr0334561,0.0,0.0
FBtr0308848,38.196445000000004,25.854156
FBtr0334815,0.0,0.0
FBtr0084261,0.0,0.0
FBtr0084262,0.0,0.0
FBtr0084263,0.0,0.0
FBtr0084281,0.0,0.0
FBtr0084264,0.0,0.0
FBtr0084265,87.35105899999999,106.101303
FBtr0084280,128.97701999999998,147.38476599999998
FBtr0084279,11.549676,0.0
FBtr0084266,70.075951,56.123408999999995
FBtr0084278,0.0,0.443801
FBtr0113395,0.0,0.0
FBtr0113396,0.0,0.0
FBtr0334559,0.0,0.0
FBtr0334560,0.0,0.0
FBtr0302187,0.0,0.0
FBtr0084277,0.0,0.0
FBtr0084269,0.0,0.0
FBtr0084270,8.013361999999999,0.0
FBtr0344226,0.0,0.0
FBtr0304668,0.0,0.0
FBtr0084272,52.225821999999994,72.173744
FBtr0084276,0.0,0.0
FBtr0304669,0.0,0.0
FBtr0084275,0.0,0.0
FBtr0084273,20.541563,18.197502
FBtr0309249,0.0,0.0
FBtr0309305,0.0,0.0
FBtr0309306,0.211036,0.06831
FBtr0344408,0.0,0.0
FBtr0344409,0.0,0.0
FBtr0344403,0.0,0.0
FBtr0344404,0.0,0.0
FBtr0344406,0.0,0.0
FBtr0344407,0.0,0.0
FBtr0344405,0.0,0.0
FBtr0334605,62.281925,84.621933
FBtr0084336,77.402397,105.165993
FBtr0084301,0.82829,0.0
FBtr0084334,13.668869,0.0
FBtr0302856,4.9505360000000005,0.0
FBtr0084302,41.346825,26.09964
FBtr0084303,0.0,0.0
FBtr0084304,0.0,0.0
FBtr0335007,0.0,0.0
FBtr0084333,0.0,0.0
FBtr0084305,0.0,0.0
FBtr0345302,0.0,0.0
FBtr0084330,0.0,0.0
FBtr0310426,0.0,0.0
FBtr0310427,0.0,0.0
FBtr0110835,26.791739,23.100151
FBtr0310425,0.0,12.316195
FBtr0084327,14.038464999999999,0.0
FBtr0346364,0.0,1.816793
FBtr0084326,1.8523580000000002,2.2025509999999997
FBtr0344358,0.0,0.0
FBtr0344359,18.754057,0.0
FBtr0344360,0.0,0.0
FBtr0344361,0.0,0.0
FBtr0344362,0.0,0.0
FBtr0302204,0.0,0.0
FBtr0084324,21.728495000000002,18.030155
FBtr0084308,22.385609,0.0
FBtr0084323,39.70348,16.584209
FBtr0084309,33.806599,51.173943
FBtr0084322,9.292928999999999,0.0
FBtr0084321,0.0,0.0
FBtr0339522,0.0,0.0
FBtr0084320,48.221825,49.673534000000004
FBtr0310040,0.0,0.0
FBtr0084311,31.401388,20.8297
FBtr0113270,36.935947,30.408062
FBtr0310038,0.0,1.252402
FBtr0344297,4.470644999999999,14.392211999999999
FBtr0113271,0.0,0.0
FBtr0084319,0.0,0.0
FBtr0084318,0.0,0.0
FBtr0084317,0.0,0.0
FBtr0084316,0.0,0.0
FBtr0346733,0.0,0.0
FBtr0304881,0.0,0.0
FBtr0304880,0.0,0.0
FBtr0304879,0.0,0.0
FBtr0304878,0.0,0.0
FBtr0304877,0.0,0.0
FBtr0309572,0.0,0.0
FBtr0309573,0.0,0.0
FBtr0310109,0.0,0.0
FBtr0310108,0.0,0.0
FBtr0084312,0.0,0.0
FBtr0310037,0.0,0.0
FBtr0084313,0.0,0.0
FBtr0339137,0.0,0.0
FBtr0345272,0.0,0.0
FBtr0339139,0.0,0.0
FBtr0339806,0.0,0.0
FBtr0084314,0.0,0.0
FBtr0339138,0.0,0.0
FBtr0332548,0.0,0.0
FBtr0084337,0.0,0.0
FBtr0084338,0.0,0.0
FBtr0347321,0.0,0.0
FBtr0310111,0.0,0.0
FBtr0084339,0.0,0.0
FBtr0310110,0.0,0.0
FBtr0084340,0.0,0.0
FBtr0339164,0.0,0.0
FBtr0309100,0.0,0.0
FBtr0309101,0.0,0.0
FBtr0084341,0.0,0.0
FBtr0084342,0.0,0.0
FBtr0309187,0.0,0.0
FBtr0337071,0.0,0.0
FBtr0112607,0.0,0.0
FBtr0302319,0.0,0.0
FBtr0337070,0.0,0.0
FBtr0084343,0.0,0.0
FBtr0337069,0.0,0.0
FBtr0084364,0.0,0.0
FBtr0084362,0.0,0.0
FBtr0337068,0.0,0.0
FBtr0084344,0.0,0.0
FBtr0084345,0.0,0.0
FBtr0084361,0.0,0.0
FBtr0345262,0.0,0.0
FBtr0084359,22.494415,16.392677
FBtr0084360,0.0,0.0
FBtr0301765,0.0,0.0
FBtr0084346,0.0,0.0
FBtr0347322,0.0,0.0
FBtr0084357,0.0,0.0
FBtr0344299,0.0,0.0
FBtr0084356,20.927574,29.571934000000002
FBtr0303509,1.8731630000000001,0.0
FBtr0084347,102.196251,102.989807
FBtr0303508,0.0,0.0
FBtr0302023,0.0,0.0
FBtr0302022,0.0,0.0
FBtr0337028,0.0,0.0
FBtr0084348,0.0,0.0
FBtr0344300,0.0,0.0
FBtr0344301,0.0,0.0
FBtr0084349,20.90229,0.0
FBtr0084350,0.0,0.0
FBtr0337026,0.0,0.0
FBtr0084351,0.0,0.0
FBtr0337027,0.0,0.0
FBtr0084352,0.0,0.0
FBtr0084353,0.0,0.0
FBtr0084407,0.0,0.0
FBtr0084368,58.209904,72.26398499999999
FBtr0084369,0.0,0.0
FBtr0084406,64.575241,51.94471
FBtr0084405,39.294025,50.871952
FBtr0100506,0.0,0.0
FBtr0337052,0.0,0.0
FBtr0305573,0.671271,1.65789
FBtr0084402,0.882972,2.180748
FBtr0305571,1.01011,2.494748
FBtr0305572,0.525472,0.0
FBtr0084403,15.615092,3.3670370000000003
FBtr0084401,0.0,0.0
FBtr0084400,0.0,0.0
FBtr0336478,0.0,0.0
FBtr0336477,0.0,0.0
FBtr0336474,0.0,0.0
FBtr0336473,0.0,0.0
FBtr0336479,0.0,3.034163
FBtr0336476,0.0,3.723807
FBtr0336475,0.0,3.251525
FBtr0306747,0.910853,14.525763000000001
FBtr0306746,0.0,0.0
FBtr0306751,0.0,0.0
FBtr0306745,2.787229,4.766629
FBtr0306744,0.0,0.0
FBtr0306750,49.563148,52.22937
FBtr0336455,0.0,0.0
FBtr0306749,0.0,0.0
FBtr0306755,0.0,0.0
FBtr0306748,5.248883999999999,0.0
FBtr0306753,20.968946,0.0
FBtr0306754,0.0,0.0
FBtr0330372,5.248883999999999,0.0
FBtr0306752,0.0,0.0
FBtr0308226,0.0,0.0
FBtr0308227,0.0,0.0
FBtr0084399,0.0,0.0
FBtr0084390,0.0,0.0
FBtr0110801,0.0,0.0
FBtr0334499,0.0,0.0
FBtr0334500,0.0,0.0
FBtr0334501,0.0,0.0
FBtr0334502,0.0,0.0
FBtr0084388,0.0,0.0
FBtr0301088,0.0,0.0
FBtr0084374,79.90078000000001,64.750847
FBtr0084375,0.0,0.0
FBtr0084387,0.0,0.0
FBtr0084376,0.0,0.0
FBtr0307596,0.0,0.0
FBtr0334498,4.454846,15.851222
FBtr0084386,0.588122,0.0
FBtr0084385,0.0,0.0
FBtr0084384,117.743553,29.989786
FBtr0100228,0.8912889999999999,0.0
FBtr0100227,0.0,0.0
FBtr0301491,0.0,0.0
FBtr0084377,30.808546000000003,16.836821
FBtr0084378,0.0,0.0
FBtr0334497,0.0,0.0
FBtr0084383,0.0,0.0
FBtr0084382,0.0,0.0
FBtr0334554,0.0,0.0
FBtr0089717,0.0,0.0
FBtr0089715,0.0,0.0
FBtr0089716,0.0,0.0
FBtr0347323,0.0,0.0
FBtr0084408,16.285391,0.0
FBtr0333777,166.626083,172.54332
FBtr0305982,0.0,1.515469
FBtr0084432,185.632858,192.225067
FBtr0346160,34.247623,47.361526
FBtr0084409,46.131012,63.79523100000001
FBtr0084410,1509.616333,1224.226929
FBtr0346349,33.153923,922.7624509999999
FBtr0339619,29.145943,26.896559000000003
FBtr0084431,29.042221,26.80084
FBtr0339618,0.0,0.0
FBtr0303834,0.0,0.0
FBtr0304566,0.0,0.0
FBtr0303835,0.0,0.0
FBtr0339617,0.0,0.0
FBtr0339616,0.0,0.0
FBtr0301085,0.0,0.0
FBtr0304565,0.0,0.0
FBtr0307594,0.0,0.0
FBtr0339615,0.0,0.0
FBtr0299867,0.0,0.0
FBtr0299677,0.0,0.0
FBtr0299678,0.0,0.0
FBtr0310575,0.0,0.0
FBtr0303342,0.0,0.0
FBtr0310577,0.0,0.0
FBtr0290293,0.0,0.0
FBtr0273202,0.0,0.0
FBtr0339620,0.0,0.0
FBtr0273205,0.0,0.0
FBtr0290252,0.0,0.0
FBtr0307053,0.0,0.0
FBtr0339622,0.0,0.0
FBtr0084426,0.0,0.0
FBtr0301859,0.0,0.0
FBtr0084425,0.0,0.0
FBtr0084424,0.0,0.0
FBtr0344701,0.0,0.0
FBtr0339621,0.0,0.0
FBtr0084423,0.0,0.0
FBtr0084421,0.0,0.0
FBtr0084422,0.0,0.0
FBtr0084420,0.0,0.0
FBtr0084419,0.0,0.0
FBtr0303507,0.0,0.0
FBtr0084418,0.0,0.0
FBtr0300585,0.0,0.0
FBtr0084417,0.0,0.0
FBtr0084433,0.0,0.0
FBtr0332427,0.0,0.0
FBtr0084486,0.0,0.0
FBtr0304612,0.0,0.0
FBtr0304611,0.0,0.0
FBtr0273191,0.0,0.0
FBtr0084482,0.0,0.0
FBtr0084481,0.0,0.0
FBtr0290056,0.0,0.0
FBtr0336459,0.0,0.0
FBtr0084479,0.0,0.0
FBtr0084480,0.0,0.0
FBtr0290057,0.0,0.0
FBtr0084434,0.0,0.0
FBtr0084435,58.689583,55.158443000000005
FBtr0089622,260.354797,314.82687400000003
FBtr0303150,0.0,0.0
FBtr0303151,0.0,0.0
FBtr0334766,0.0,0.0
FBtr0084440,0.0,0.0
FBtr0084477,113.653625,28.901191999999998
FBtr0334770,29.876432,16.746168
FBtr0084476,0.0,0.0
FBtr0332937,0.0,0.0
FBtr0084475,0.0,0.0
FBtr0113347,0.0,0.0
FBtr0334769,0.0,0.0
FBtr0084473,0.0,0.0
FBtr0084441,0.0,0.0
FBtr0084442,0.0,0.0
FBtr0113405,0.0,0.0
FBtr0334767,0.0,0.0
FBtr0334771,0.0,0.0
FBtr0114504,0.0,0.0
FBtr0084445,0.0,0.0
FBtr0084472,0.0,0.0
FBtr0301445,0.0,0.0
FBtr0345300,0.0,0.0
FBtr0084446,0.0,0.0
FBtr0084449,15.753941000000001,9.484338000000001
FBtr0084447,0.0,0.0
FBtr0084448,0.722091,1.812355
FBtr0091662,0.0,0.0
FBtr0084469,0.0,0.0
FBtr0084470,176.909821,105.431122
FBtr0084450,0.0,0.0
FBtr0347324,0.0,0.0
FBtr0084468,102.87086500000001,196.750488
FBtr0335003,2.6377099999999998,17.915751999999998
FBtr0084452,177.940689,105.042473
FBtr0084467,65.080475,31.71295
FBtr0321255,0.0,0.0
FBtr0084453,1.948496,0.0
FBtr0084454,1.7237779999999998,0.0
FBtr0084466,70.752548,125.243576
FBtr0084464,0.0,0.0
FBtr0084465,47.878063,27.197840000000003
FBtr0084456,0.0,0.0
FBtr0084455,0.0,0.0
FBtr0084457,0.0,0.0
FBtr0335002,0.0,0.0
FBtr0084463,49.226566,23.175983
FBtr0084458,29.390669,14.326389
FBtr0300681,2.62237,0.0
FBtr0084462,9.130681,4.481330000000001
FBtr0334895,10.351769,5.715948
FBtr0084461,0.0,18.733921
FBtr0334894,50.787983000000004,67.860596
FBtr0084460,31.115606,5.172128
FBtr0304567,15.282735999999998,10.240044000000001
FBtr0084459,3.4127709999999998,0.0
FBtr0304729,12.596142,0.0
FBtr0084530,0.0,0.0
FBtr0084529,0.0,0.0
FBtr0100312,0.0,0.0
FBtr0334892,0.0,0.0
FBtr0334893,0.0,0.0
FBtr0345324,0.0,0.0
FBtr0344335,31.141825,11.342961
FBtr0089623,2.22536,13.796762
FBtr0273215,0.0,0.0
FBtr0306735,0.0,0.0
FBtr0344658,0.0,0.0
FBtr0084487,0.0,0.0
FBtr0084488,0.0,0.0
FBtr0084528,0.0,0.0
FBtr0112907,0.0,6.521584
FBtr0084527,61.617527,38.1357
FBtr0084526,135.925964,118.29393
FBtr0084525,0.0,0.0
FBtr0112888,0.0,0.0
FBtr0112889,0.0,0.0
FBtr0308562,0.0,0.0
FBtr0308563,0.0,0.0
FBtr0308564,0.0,0.0
FBtr0330380,0.0,0.0
FBtr0335206,0.0,0.0
FBtr0084490,0.0,0.0
FBtr0084491,62.423958,60.932362
FBtr0084522,26.524209999999997,32.825939
FBtr0330369,21.469193,28.566984
FBtr0346524,0.0,0.0
FBtr0339665,0.0,0.0
FBtr0339666,0.0,0.0
FBtr0339667,0.0,0.0
FBtr0339668,0.0,0.0
FBtr0084492,12.288946000000001,2.094475
FBtr0084520,129.77754199999998,165.582703
FBtr0346154,119.874504,138.446213
FBtr0084493,50.44577,19.300127
FBtr0084519,0.0,0.0
FBtr0332444,0.0,0.0
FBtr0084494,38.370678000000005,30.642614000000002
FBtr0089496,0.0,0.0
FBtr0335205,0.0,0.0
FBtr0089497,0.0,0.0
FBtr0089498,0.0,0.0
FBtr0308071,0.0,0.0
FBtr0084513,0.0,0.0
FBtr0084514,0.0,0.0
FBtr0084512,0.0,0.0
FBtr0084511,25.072756,12.100667
FBtr0347325,0.0,0.0
FBtr0335244,0.0,0.0
FBtr0305040,2.015748,0.0
FBtr0305039,1.356918,0.0
FBtr0084496,51.401920000000004,18.143432999999998
FBtr0113393,0.0,0.0
FBtr0113392,0.0,0.0
FBtr0300963,0.0,0.0
FBtr0330371,0.0,0.0
FBtr0084497,0.0,0.0
FBtr0084498,0.0,0.0
FBtr0305041,0.0,0.0
FBtr0308922,0.0,0.0
FBtr0308923,0.0,0.0
FBtr0084510,25.350306,13.026611
FBtr0084501,43.879428999999995,47.671467
FBtr0084502,5.274635,0.0
FBtr0301165,0.0,0.0
FBtr0113276,0.619517,6.930494
FBtr0113275,2.987989,1.346637
FBtr0084509,0.0,0.0
FBtr0113277,12.025905,0.0
FBtr0330370,0.0,0.0
FBtr0084503,97.293846,0.0
FBtr0308612,0.0,0.0
FBtr0308611,0.0,0.0
FBtr0300647,0.0,0.0
FBtr0084504,0.0,0.0
FBtr0084505,28.666722999999998,16.108892
FBtr0300648,40.219128000000005,25.053169
FBtr0084507,5.879874,0.0
FBtr0084508,0.0,0.0
FBtr0301418,0.0,0.0
FBtr0084506,9.54776,0.0
FBtr0339250,0.0,0.0
FBtr0084532,2.378498,0.0
FBtr0084595,36.183048,32.328815000000006
FBtr0084596,0.0,0.0
FBtr0303849,0.0,0.0
FBtr0321262,0.0,0.0
FBtr0084534,23.124418,16.452347
FBtr0321260,1.510643,1.3882510000000001
FBtr0084533,7.868996000000001,9.920222
FBtr0346099,1.270101,1.167198
FBtr0333200,0.0,0.0
FBtr0333201,0.0,0.0
FBtr0333202,0.0,0.0
FBtr0084594,8.170942,34.079994
FBtr0084592,94.973602,184.753967
FBtr0084591,0.0,0.0
FBtr0084535,15.436264000000001,14.857188
FBtr0321261,61.538799,47.357372
FBtr0084590,0.0,0.0
FBtr0084536,38.261715,0.0
FBtr0084537,4.143996,77.095184
FBtr0084538,0.0,0.0
FBtr0334920,16.401411,7.330664
FBtr0334963,0.0,0.0
FBtr0343101,15.046308999999999,6.724997999999999
FBtr0343102,0.0,0.0
FBtr0084589,2.3088439999999997,3.494032
FBtr0084541,0.0,0.0
FBtr0084587,51.863533000000004,0.0
FBtr0303160,0.0,0.0
FBtr0303159,0.0,0.0
FBtr0300475,3.700792,6.8703899999999996
FBtr0303161,0.0,0.0
FBtr0084588,22.047163,23.406342000000002
FBtr0084542,0.11958099999999999,0.0
FBtr0084543,20.33975,10.638076
FBtr0305314,1.133435,4.020957
FBtr0339243,1.395665,4.33206
FBtr0300705,42.650169,54.030361
FBtr0100845,0.0,0.0
FBtr0339244,0.0,0.0
FBtr0304161,0.0,0.0
FBtr0084585,0.0,0.0
FBtr0304157,0.0,0.0
FBtr0339245,0.0,0.0
FBtr0084584,13.411516,0.0
FBtr0084546,53.29592099999999,56.894012
FBtr0084547,2.4132540000000002,0.0
FBtr0084548,0.0,0.0
FBtr0084549,0.0,0.0
FBtr0084583,9.569309,2.494596
FBtr0084582,0.34217600000000004,0.0
FBtr0084580,26.973421000000002,11.851983
FBtr0300572,4.445930000000001,0.0
FBtr0084581,0.0,0.0
FBtr0084550,47.47419,30.534071
FBtr0084578,0.0,0.0
FBtr0084579,0.0,0.0
FBtr0100516,0.0,0.0
FBtr0100518,0.0,0.0
FBtr0100517,0.0,0.0
FBtr0310445,0.0,0.0
FBtr0084551,12.788285,0.0
FBtr0084577,25.903448,31.835871
FBtr0084552,62.914249,64.757866
FBtr0084576,98.813469,78.60880300000001
FBtr0084553,0.0,0.0
FBtr0335412,0.0,0.0
FBtr0110794,0.0,0.0
FBtr0344266,0.0,0.0
FBtr0084554,30.170746,20.573748000000002
FBtr0345215,63.164963,47.159409000000004
FBtr0084574,52.080551,38.856991
FBtr0084575,1.426064,3.892246
FBtr0335413,0.9443010000000001,0.0
FBtr0084573,3.035618,0.0
FBtr0084555,0.0,0.0
FBtr0084568,79.874252,93.93231999999999
FBtr0084570,0.0,0.0
FBtr0084569,0.0,0.0
FBtr0084566,34.694195,60.751778
FBtr0084571,7.070065,0.0
FBtr0084567,0.0,0.0
FBtr0084572,0.184051,0.16497699999999998
FBtr0084556,6.977187,0.0
FBtr0084557,0.0,0.0
FBtr0084558,0.0,0.0
FBtr0084559,60.147404,21.536751000000002
FBtr0084565,14.257956,9.501157000000001
FBtr0330382,14.257956,9.501157000000001
FBtr0084560,8.624248,3.114082
FBtr0305044,28.489527000000002,16.876011
FBtr0084561,0.0,0.0
FBtr0084564,62.75366999999999,39.161594
FBtr0345246,0.0,0.0
FBtr0345247,0.0,0.0
FBtr0084563,0.0,0.0
FBtr0084562,0.0,0.0
FBtr0305043,0.0,0.0
FBtr0334943,0.0,0.0
FBtr0334944,2.616587,0.12278800000000001
FBtr0334942,0.0,0.0
FBtr0345261,0.0,0.0
FBtr0309753,0.0,0.0
FBtr0084637,10.251235000000001,0.0
FBtr0301367,0.0,0.0
FBtr0084636,15.813042999999999,0.0
FBtr0334871,0.0,0.0
FBtr0334872,0.0,0.0
FBtr0301368,0.0,0.0
FBtr0301371,0.0,0.0
FBtr0345266,0.0,0.0
FBtr0301370,0.0,0.0
FBtr0301369,0.0,0.0
FBtr0084597,0.0,0.0
FBtr0084598,0.051491999999999996,0.0
FBtr0334869,0.042872,0.0
FBtr0084599,0.0,0.0
FBtr0334870,0.0,0.0
FBtr0084600,0.0,0.0
FBtr0346411,0.0,0.0
FBtr0084601,0.0,0.0
FBtr0299531,0.0,0.0
FBtr0084602,18.468491,11.333102
FBtr0309095,14.969833,9.186167
FBtr0309097,0.0,0.0
FBtr0299530,0.0,0.0
FBtr0309096,0.0,0.0
FBtr0084634,0.0,0.0
FBtr0084603,37.987659,28.166395
FBtr0111008,0.0,0.0
FBtr0334925,0.0,0.0
FBtr0304726,0.0,0.0
FBtr0084633,79.01799,62.69659
FBtr0347326,0.562344,0.345933
FBtr0084604,49.963078,62.64362
FBtr0084632,76.82695799999999,44.629463
FBtr0334599,16.855176999999998,10.943277
FBtr0084605,14.539235999999999,9.439642
FBtr0084606,0.0,0.0
FBtr0346110,0.0,0.0
FBtr0304495,0.0,0.0
FBtr0304496,0.0,0.0
FBtr0084607,0.0,0.0
FBtr0346341,0.0,0.0
FBtr0334600,0.0,0.0
FBtr0334603,0.0,0.0
FBtr0084630,59.626948999999996,116.66864
FBtr0084631,1.841698,14.545382
FBtr0273282,42.009983,28.274815000000004
FBtr0273283,1.705672,12.188149000000001
FBtr0334601,3.7193389999999997,2.41377
FBtr0334602,5.609305,2.807604
FBtr0273323,0.0,0.0
FBtr0273324,7.6614,13.266494
FBtr0330373,7.6614,10.705021
FBtr0084629,30.395903000000004,25.859835
FBtr0084628,0.0,0.0
FBtr0084627,0.0,0.0
FBtr0303581,0.0,0.0
FBtr0084611,0.0,0.0
FBtr0084626,0.0,0.0
FBtr0303582,0.0,0.0
FBtr0303823,0.0,0.0
FBtr0303822,0.0,0.0
FBtr0084613,0.0,0.0
FBtr0084614,0.0,0.0
FBtr0084624,0.0,0.0
FBtr0084623,0.0,0.0
FBtr0113461,0.0,0.0
FBtr0084621,0.0,0.0
FBtr0084622,0.0,0.0
FBtr0334917,0.0,0.0
FBtr0334918,0.0,0.0
FBtr0084617,0.0,0.0
FBtr0084618,0.0,0.0
FBtr0345301,0.0,0.0
FBtr0334916,0.0,0.0
FBtr0084619,0.0,0.0
FBtr0330310,0.0,0.0
FBtr0309188,0.0,0.0
FBtr0347041,0.0,0.0
FBtr0346365,0.0,0.0
FBtr0084638,0.0,0.0
FBtr0084639,0.0,0.0
FBtr0084640,0.0,0.0
FBtr0304259,0.0,0.0
FBtr0304260,0.0,0.0
FBtr0084681,0.0,0.0
FBtr0084682,0.0,0.0
FBtr0084641,0.0,0.0
FBtr0334333,0.0,0.0
FBtr0084642,49.007870000000004,37.501564
FBtr0334334,29.354228999999997,25.947344
FBtr0334338,0.0,0.0
FBtr0289971,0.0,0.0
FBtr0084643,0.0,0.0
FBtr0084644,0.0,0.0
FBtr0334337,0.0,0.0
FBtr0084679,0.0,0.0
FBtr0334335,3.494379,2.772053
FBtr0084645,3.903886,2.814191
FBtr0306025,0.0,0.0
FBtr0089906,57.06239300000001,0.0
FBtr0084647,0.0,0.0
FBtr0084648,0.0,0.0
FBtr0306024,0.0,0.0
FBtr0334336,0.0,0.0
FBtr0084649,0.0,0.0
FBtr0084650,0.0,0.0
FBtr0084651,0.0,0.0
FBtr0084652,0.0,0.0
FBtr0084672,0.0,0.0
FBtr0084674,0.0,0.0
FBtr0110796,0.0,0.0
FBtr0084673,0.0,0.0
FBtr0110795,0.0,0.0
FBtr0345204,0.0,0.0
FBtr0084675,0.0,0.0
FBtr0347327,0.0,0.0
FBtr0084671,44.915295,46.809753
FBtr0111012,0.0,0.0
FBtr0304913,0.0,0.0
FBtr0304915,0.0,0.0
FBtr0304912,0.0,0.0
FBtr0304914,0.0,0.0
FBtr0347328,0.0,0.0
FBtr0084670,72.889053,88.950287
FBtr0084656,19.428373,0.0
FBtr0084669,11.467617,11.05269
FBtr0084657,4.256791000000001,0.0
FBtr0345218,4.696087,0.0
FBtr0306166,0.0,0.0
FBtr0339136,0.0,0.0
FBtr0084668,0.0,0.0
FBtr0306172,0.0,0.0
FBtr0330308,0.0,0.0
FBtr0330309,0.0,0.0
FBtr0339135,0.0,0.0
FBtr0084667,0.0,0.0
FBtr0084660,16.015219000000002,0.0
FBtr0306171,0.0,0.0
FBtr0084659,0.0,0.0
FBtr0084665,0.508916,0.981916
FBtr0089915,0.0,0.0
FBtr0089916,0.0,0.0
FBtr0304402,0.0,0.0
FBtr0304403,0.0,0.0
FBtr0084663,41.926876,21.755522
FBtr0084664,29.560596000000004,37.174664
FBtr0084683,0.0,0.0
FBtr0084685,0.0,0.0
FBtr0334294,0.0,0.0
FBtr0334295,0.0,0.0
FBtr0334296,0.0,0.0
FBtr0301581,0.0,0.0
FBtr0330286,0.0,0.0
FBtr0301582,0.0,0.0
FBtr0084684,0.0,0.0
FBtr0100622,0.0,0.0
FBtr0100623,0.0,0.0
FBtr0100624,0.0,0.0
FBtr0100627,0.0,0.0
FBtr0100629,0.0,0.0
FBtr0100631,0.0,0.0
FBtr0100632,0.0,0.0
FBtr0100633,0.0,0.0
FBtr0100634,0.0,0.0
FBtr0100635,0.0,0.0
FBtr0100636,0.0,0.0
FBtr0100637,0.0,0.0
FBtr0100638,0.0,0.0
FBtr0330287,0.0,0.0
FBtr0084686,0.0,0.0
FBtr0339251,0.0,0.0
FBtr0084687,0.0,0.0
FBtr0084688,33.099743,15.071902
FBtr0084745,26.723903999999997,35.961784
FBtr0084689,0.0,0.0
FBtr0084690,0.0,0.0
FBtr0339252,0.0,0.0
FBtr0114335,0.0,0.0
FBtr0084691,0.0,0.0
FBtr0084692,88.35678100000001,48.914753000000005
FBtr0084744,0.0,0.0
FBtr0346367,0.0,0.0
FBtr0346366,0.0,0.0
FBtr0084693,3.764652,4.82503
FBtr0339253,1.8097919999999998,2.31955
FBtr0299842,0.0,0.0
FBtr0304106,0.0,0.0
FBtr0299843,0.0,0.0
FBtr0339255,0.0,0.0
FBtr0084743,29.466542999999998,27.854286
FBtr0339254,0.0,0.0
FBtr0084742,0.0,0.0
FBtr0084697,0.0,0.0
FBtr0345210,0.0,0.0
FBtr0331698,0.0,0.0
FBtr0331699,0.0,0.0
FBtr0084740,92.000336,0.0
FBtr0331697,0.0,0.0
FBtr0084739,37.927189,16.207718
FBtr0084698,0.0,0.0
FBtr0301004,0.0,0.0
FBtr0084738,44.394172999999995,21.529799
FBtr0347329,0.0,0.0
FBtr0084699,0.0,0.0
FBtr0084700,51.287434000000005,23.471315
FBtr0100424,0.0,0.0
FBtr0331696,0.0,0.0
FBtr0084737,0.0,0.0
FBtr0347198,0.0,0.0
FBtr0084736,0.0,0.0
FBtr0084735,15.738793,51.710526
FBtr0306717,6.077527,0.605297
FBtr0345326,0.0,0.0
FBtr0084701,0.0,0.0
FBtr0345245,0.0,0.0
FBtr0308072,0.0,0.0
FBtr0084702,0.0,0.0
FBtr0091637,0.0,0.0
FBtr0304054,0.0,0.0
FBtr0084703,0.0,0.0
FBtr0084704,47.494907,33.665253
FBtr0084705,0.0,14.656019
FBtr0306087,15.036860999999998,8.661516
FBtr0301865,60.359638000000004,6.521692
FBtr0334570,16.749659,20.007842999999998
FBtr0305045,0.0,0.0
FBtr0084734,0.0,0.0
FBtr0084732,0.0,0.0
FBtr0308616,0.0,0.0
FBtr0273357,0.0,0.0
FBtr0306088,0.0,0.0
FBtr0306105,0.0,0.0
FBtr0084730,0.0,0.0
FBtr0084707,0.0,0.0
FBtr0084729,0.0,0.0
FBtr0084708,0.0,0.0
FBtr0084709,0.0,0.0
FBtr0334571,0.0,0.0
FBtr0334578,109.777138,10.67832
FBtr0084728,128.60116599999998,318.547791
FBtr0334574,29.167036,26.327528000000004
FBtr0334576,0.0,5.654394
FBtr0334577,10.386094,5.59805
FBtr0334575,0.0,3.761054
FBtr0084711,0.0,0.0
FBtr0303480,0.0,0.0
FBtr0084710,63.732723,72.796257
FBtr0303476,1.500082,9.03618
FBtr0084724,0.0,0.0
FBtr0084723,0.0,0.0
FBtr0084712,0.0,0.0
FBtr0306798,0.0,0.0
FBtr0310462,0.0,0.0
FBtr0334572,0.0,0.0
FBtr0334573,0.0,0.0
FBtr0084713,0.0,0.0
FBtr0339230,0.0,0.0
FBtr0339112,25.102093,26.129683
FBtr0084714,0.0,0.0
FBtr0084721,0.0,0.0
FBtr0339113,15.118639000000002,14.961485
FBtr0084715,0.0,0.0
FBtr0306089,0.0,0.0
FBtr0337009,0.0,0.0
FBtr0337010,0.0,0.0
FBtr0084716,0.0,0.0
FBtr0347330,0.0,0.0
FBtr0084718,0.041783,43.748486
FBtr0337011,0.054678,57.249598999999996
FBtr0084748,62.756622,66.105858
FBtr0084801,46.667320000000004,80.173462
FBtr0084799,62.36274,70.124222
FBtr0084800,0.0,0.0
FBtr0301612,0.0,0.0
FBtr0301613,0.0,20.946804
FBtr0084750,0.0,0.0
FBtr0084749,0.0,0.0
FBtr0337012,0.0,0.0
FBtr0084751,0.0,0.0
FBtr0305668,0.0,0.0
FBtr0305667,0.0,0.0
FBtr0084755,11.071688,0.0
FBtr0084797,38.35371,35.612564
FBtr0084756,0.0,0.0
FBtr0084796,29.435823,22.800358
FBtr0084794,38.302467,24.385788
FBtr0113281,1.315382,1.5913979999999999
FBtr0084795,11.898264999999999,0.0
FBtr0334507,44.180176,42.950485
